Time,aX,aY,aZ,gX,gY,gZ,Prs,mX,mY,mZ,state
20.313,-0.935547,1.364258,0.655273,-30.31042295,-52.68352297,205.9312655,91154.9988,0.318459,-0.282772,-0.226664,3
20.323,-0.797852,1.443848,0.699707,-37.81042295,-48.04937897,198.4312655,91154.9988,0.327921,-0.296377,-0.238157,3
20.333,-0.581055,1.533691,0.600098,-44.63969195,-43.17132697,192.6995615,91178.9978,0.311848,-0.313461,-0.219092,3
20.343,-0.663086,1.278809,0.634277,-50.73725295,-36.89083997,189.4068825,91171.0022,0.318304,-0.32702,-0.225274,3
20.353,-0.862305,1.541504,0.625488,-50.49334895,-0.54937697,0.321507455,91175,0.313412,-0.337838,-0.229841,3
20.363,-0.497559,1.651855,0.637695,-62.13969195,-30.06157297,196.4190745,91184.0027,0.305541,-0.35955,-0.222185,3
20.373,-0.379395,1.787598,0.676758,-69.94456695,-22.98840097,201.3580995,91195.0012,0.293122,-0.369877,-0.213195,3
20.383,-0.501465,1.575195,0.600586,-76.04213195,-16.95181597,207.5166385,91190.9973,0.264444,-0.379018,-0.199719,3
20.393,-0.509277,1.525391,0.517578,-80.61530495,-11.46401097,215.2605355,91207.0007,0.268156,-0.399688,-0.208443,3
20.403,-0.489258,1.64209,0.617188,-85.85920195,-6.09815697,226.1142035,91236.9995,0.237608,-0.409843,-0.178121,3
20.413,-0.22168,1.773926,0.65918,-92.44456695,-0.79327897,237.6995615,91244.0002,0.21757,-0.420073,-0.174245,3
20.423,-0.558594,1.35498,0.511719,-93.96895795,4.32867203,250.1385875,91215.9973,0.204782,-0.442331,-0.161065,3
20.433,-0.487793,1.677734,0.564453,-98.05432295,8.35306303,265.6263795,91248.999,0.182916,-0.455958,-0.156064,3
20.443,-0.053223,1.686035,0.625488,-101.956766,15.12135503,282.9434575,91244.0002,0.173004,-0.465019,-0.170131,3
20.453,0.016113,1.384766,0.631836,-103.420183,24.32867303,303.6142035,91253.0029,0.137084,-0.476384,-0.14748,3
20.463,-0.05127,1.729004,0.520996,-104.212862,33.29208603,326.2361515,91232.0007,0.124394,-0.496213,-0.14698,3
20.473,-0.138672,1.649414,0.403809,-105.310427,41.21891603,350.1995615,91211.9995,0.077577,-0.504581,-0.129853,3
20.483,0.041992,1.633301,0.443359,-104.883593,49.87745503,376.1751775,91248.999,0.043408,-0.508595,-0.11675,3
20.493,-0.155762,1.456543,0.645508,-103.66408,58.04818603,402.0898195,91260.9985,0.021465,-0.523543,-0.12833,3
20.503,-0.177246,1.123535,0.549805,-100.188471,65.24331103,423.4312815,91248.999,-0.033448,-0.518501,-0.100613,3
20.513,-1.150879,1.370605,0.374023,-93.42018295,66.15793803,435.3824835,91277.002,-0.05223,-0.519047,-0.105727,3
20.523,-0.586914,1.428223,0.48291,-91.59091395,66.95062503,440.1385875,91277.002,-0.108991,-0.517615,-0.082554,3
20.533,-0.225098,1.179199,0.558594,-87.44456695,70.97501603,437.3946905,91297.998,-0.148315,-0.508978,-0.070585,3
20.543,-0.401367,0.916504,0.568359,-78.48115695,74.75550303,419.3458925,91305.9998,-0.167748,-0.495697,-0.085071,3
20.553,-0.303223,1.123535,0.383789,-75.24944495,75.48720803,411.5410225,91277.002,-0.218193,-0.486796,-0.052457,3
20.563,-0.173828,1.183594,0.430664,-69.02993195,75.12135503,394.7117685,91273.999,-0.249639,-0.473327,-0.045081,3
20.573,-0.269043,1.03418,0.614258,-62.93237495,75.30428503,378.3703065,91297.998,-0.280288,-0.451489,-0.039377,3
20.583,-0.153809,0.90332,0.52002,-55.49334895,76.40184303,364.8337165,91314.0015,-0.287131,-0.440219,-0.046706,3
20.593,-0.880371,1.331543,0.570801,-51.46895795,70.85306803,353.1263795,91346.9971,-0.316814,-0.420291,-0.039517,3
20.603,0.164062,0.893066,0.654297,-46.77383595,67.01159903,345.1995615,91359.9976,-0.35566,-0.399828,-0.013498,3
20.613,0.056152,1.300293,0.581055,-41.95676195,59.08477303,336.4190745,91339.0015,-0.361818,-0.381972,-0.031443,3
20.623,0.396484,1.090332,0.623047,-39.27383595,53.41403803,334.4068675,91346.9971,-0.399115,-0.358314,0.000716,3
20.633,0.401855,1.25293,0.529297,-36.46895795,48.65794203,334.8337165,91334.9976,-0.421184,-0.329161,0.006532,3
20.643,0.14502,1.279297,0.841309,-35.55432295,43.35306403,336.5410225,91342.9993,-0.426822,-0.305728,-0.013288,3
20.653,0.212402,0.633301,0.767578,-34.63969195,35.73111203,337.6995615,91339.0015,-0.453819,-0.282841,0.014291,3
20.663,-0.039551,1.313477,0.877441,-36.89578795,29.20672103,343.1263795,91388.0005,-0.455487,-0.254996,0.005831,3
20.673,0.273926,1.055664,0.571289,-36.34700595,24.69452703,353.7971255,91380.9998,-0.478507,-0.226847,0.013722,3
20.683,0.05127,0.888184,0.525879,-35.92017895,22.31647703,367.1507945,91351.001,-0.497976,-0.194182,0.024403,3
20.693,0.17041,1.392578,0.592285,-38.42017895,16.88964903,385.0166385,91346.9971,-0.493194,-0.162275,0.005224,3
20.703,0.469238,0.875488,0.549805,-42.44457095,13.84086703,408.1264105,91327.002,-0.522187,-0.122046,0.027985,3
20.713,0.355957,0.816406,0.700684,-44.39578795,11.34086703,435.5044315,91310.9985,-0.528731,-0.083101,0.03601,3
20.723,0.592285,0.841797,0.476562,-47.50554495,10.73111103,462.8824835,91302.002,-0.531552,-0.041563,0.037455,3
20.733,0.745605,0.418945,0.702148,-52.26164095,11.88964803,487.6995615,91310.9985,-0.538094,0.005737,0.032766,3
20.744,0.282227,0.822754,0.493164,-57.38359295,11.34086703,507.3946905,91342.9993,-0.512131,0.058162,0.021607,3
20.754,0.325195,0.505859,0.517578,-62.87139695,11.52379503,520.5654055,91346.9971,-0.524346,0.104561,0.031793,3
20.764,0.541016,0.135742,0.601562,-64.94456695,12.86525803,519.9556645,91334.9976,-0.512109,0.149841,0.043235,3
20.774,0.642578,-0.370605,0.273926,-67.26164395,16.88964903,509.1019965,91339.0015,-0.497277,0.189727,0.047855,3
20.784,0.810547,-0.111816,0.657715,-68.11529695,19.57257503,489.8946905,91359.9976,-0.483595,0.234318,0.047056,3
20.794,0.268066,0.192871,0.504883,-72.38359295,21.95062303,471.6629705,91342.9993,-0.44918,0.266544,0.017271,3
20.804,0.384766,0.259277,0.415527,-77.93237495,23.35306203,460.0166385,91351.001,-0.438859,0.297402,0.044017,3
20.814,0.348145,-0.433594,0.456543,-79.02993195,25.42623403,451.7849185,91363.0005,-0.415714,0.335642,0.049688,3
20.824,0.168457,-0.899902,0.375,-75.31042695,25.73111203,446.1142035,91346.9971,-0.394975,0.366084,0.0429,3
20.834,0.53125,-0.833008,0.425781,-74.57871395,26.52379503,440.2605355,91334.9976,-0.362138,0.390238,0.043302,3
20.844,0.861328,-0.612793,-0.000488,0.970066045,-0.54937697,0.321507455,91334.0027,-0.310881,0.410361,0.026303,3
20.854,0.435059,-0.549805,0.309082,-74.63968895,37.98720803,444.6507945,91363.0005,-0.303245,0.435497,0.028395,3
20.864,0.055664,-0.552734,0.275391,-73.60310595,41.46282003,453.4922555,91371.9971,-0.263379,0.450473,0.032011,3
20.874,0.222656,-0.685059,0.131836,-71.22505395,44.14574703,469.1629705,91376.001,-0.225497,0.47116,0.023422,3
20.884,0.394043,-0.867188,0.206543,-66.52993195,47.80428203,490.1385875,91359.9976,-0.189553,0.485159,0.017728,3
20.894,-0.146484,-0.97998,0.351074,-61.16407995,52.56038103,515.1385875,91388.0005,-0.122398,0.491941,-0.007332,3
20.904,0.210938,-0.663574,0.162598,-57.62749695,56.88965103,541.9678715,91388.0005,-0.088863,0.498749,0.010251,3
20.914,0.126953,-0.686523,0.162109,-53.60310595,64.14574703,571.2361825,91376.001,-0.046173,0.503992,0.001668,3
20.924,-0.325684,-0.838379,0.13916,-46.89578795,71.70672103,595.6873545,91376.001,0.010667,0.49642,-0.000584,3
20.934,-0.880859,-0.770508,0.233887,-38.72505795,75.67013803,610.1995615,91400,0.064761,0.484376,-0.001362,3
20.944,-1.094727,-0.835938,0.146484,-30.37139695,76.46281703,612.5166385,91396.9971,0.127813,0.473559,-0.032979,3
20.954,-1.258789,-0.813477,0.28125,-22.26164095,75.42623403,602.7605355,91425,0.161179,0.452194,-0.016148,3
20.964,-1.19873,-0.982422,0.158691,-14.76164195,76.21892003,585.8702765,91425,0.203476,0.428634,-0.015755,3
20.974,-1.352539,-0.82666,0.138184,-7.749445955,74.93843303,570.7483285,91433.0017,0.24026,0.405553,-0.023459,3
20.984,-1.494141,-0.548828,0.165527,-2.688469955,72.56038103,559.1630015,91436.9995,0.276187,0.378223,-0.028795,3
20.994,-1.59082,-0.487305,0.166016,1.518847045,69.38965103,552.8215095,91465.9973,0.336982,0.338567,-0.038836,3
21.004,-1.519531,-0.632812,0.165039,6.884701045,67.07257303,550.9312505,91469.0002,0.344952,0.30751,-0.038545,3
21.014,-1.612305,-0.655762,0.265137,12.43348105,64.45062503,553.3702765,91478.0029,0.387975,0.269239,-0.056632,3
21.024,-1.635742,-0.612793,0.129883,19.14079805,60.73111203,560.0776125,91446.0022,0.401534,0.223398,-0.040485,3
21.034,-1.539062,-0.34668,0.085449,25.72616405,56.58477303,571.7849495,91450,0.418533,0.178104,-0.044489,3
21.044,0,1,0.124512,0.970066045,-0.54937697,0.321507455,91485.9985,0.451798,0.131537,-0.071708,3
21.054,-1.678223,0.212402,0.210938,36.21396805,46.09696403,611.4191045,91473.999,0.45358,0.072704,-0.0499,3
21.064,-1.722168,0.209961,0.177734,43.40909005,35.18233303,653.9800785,91485.9985,0.476225,0.017104,-0.066183,3
21.074,-1.894043,0.424316,0.186035,47.98226305,25.85306203,679.5898195,91483.0017,0.455114,-0.036445,-0.058462,3
21.084,-1.772949,0.85498,0.285156,48.53104205,15.42623403,690.1385875,91483.0017,0.455604,-0.098071,-0.047347,3
21.094,-1.614746,0.928223,0.152344,47.43348105,7.19452603,686.1752085,91482.0007,0.459592,-0.157725,-0.070915,3
21.104,-1.617188,1.176758,0.130859,46.51884605,0.18233103,673.9800785,91473.999,0.42118,-0.20286,-0.056905,3
21.114,-1.621582,1.09082,0.114258,43.53104205,-6.58596197,658.0654055,91451.001,0.401474,-0.25794,-0.055207,3
21.124,-1.40918,1.32373,0.146973,40.72616405,-12.74449897,643.9800785,91466.9983,0.373111,-0.304935,-0.054412,3
21.134,-1.341797,1.188477,0.125,36.27494605,-17.74449897,635.4434575,91473.999,0.339548,-0.341992,-0.061973,3
21.144,-1.130859,1.456543,0.174805,30.78714005,-20.91523097,630.9312505,91483.0017,0.322549,-0.383974,-0.083951,3
21.154,-1.111328,1.405762,0.14502,22.37250505,-23.72010997,632.5776125,91490.9973,0.265503,-0.418171,-0.05744,3
21.164,-0.851562,1.53125,0.234863,15.42128605,-25.73230297,637.8215095,91510.9985,0.218421,-0.444991,-0.056177,3
21.174,-0.632324,1.608887,0.203613,8.896896045,-26.76888997,647.3337165,91498.999,0.17269,-0.467007,-0.053206,3
21.184,-0.413086,1.734863,0.16748,2.738359045,-26.58596197,664.1630015,91495.0012,0.119345,-0.492646,-0.050992,3
21.194,-0.352539,1.801758,0.131836,-2.932372955,-25.42742697,688.6752085,91515.0024,0.079934,-0.504339,-0.067647,3
21.204,-0.146973,1.863281,0.126465,-8.907982955,-23.96401197,714.8337165,91532.0007,0.003804,-0.506554,-0.052323,3
21.214,-0.087402,1.834961,0.174316,-15.55432295,-20.73230297,736.1142335,91515.0024,-0.062045,-0.509356,-0.042319,3
21.224,-0.080078,1.63916,0.130859,-21.46895795,-17.74449897,744.5288455,91544.0002,-0.123959,-0.499879,-0.045254,3
21.234,0.091797,1.492188,0.11377,-25.98115395,-13.78108497,735.2605355,91547.998,-0.183521,-0.479703,-0.041939,3
21.244,0.273438,1.477051,0.109375,-28.72505595,-8.53718097,720.5044315,91539.0015,-0.223141,-0.459159,-0.059369,3
21.254,0.524902,1.351074,0.048828,-29.88359295,-2.37864497,705.7483285,91532.0007,-0.290844,-0.426081,-0.03487,3
21.264,0.651855,2.249512,-0.000488,0.970066045,-0.54937697,0.321507455,91559.9976,-0.323204,-0.388134,-0.067933,3
21.274,0.60791,1.119629,-0.006836,-26.28603195,9.75550103,689.5898195,91544.0002,-0.381756,-0.349703,-0.030259,3
21.284,0.648926,0.950684,-0.007812,-24.39578795,13.84086703,689.5288455,91544.0002,-0.421608,-0.301066,-0.028461,3
21.294,0.690918,0.749512,-0.000488,0.970066045,-0.54937697,0.321507455,91588.0005,-0.43563,-0.251761,-0.042195,3
21.304,0.710938,0.663086,0.004395,-17.01773795,20.36525803,706.6630015,91569.0002,-0.468544,-0.191832,-0.046391,3
21.314,0.711426,0.561523,0.045898,-12.13968995,22.98721003,722.9434575,91580.9998,-0.500811,-0.133788,-0.020889,3
21.324,0.685059,0.717285,0.09375,-7.932372955,25.48721003,747.2117685,91580.9998,-0.519313,-0.063559,-0.019318,3
21.334,0.58252,0.44873,0.14502,0.604213045,28.10916003,771.9678715,91584.9976,-0.524126,0.009766,-0.013381,3
21.344,0,1,0.124512,0.970066045,-0.54937697,0.321507455,91592.9993,-0.497582,0.068036,-0.021546,3
21.354,0.066406,-0.038574,0.182617,10.29933405,24.87745303,791.2971565,91605.9998,-0.5059,0.143027,-0.015843,3
21.364,0.123535,-0.379883,0.166016,14.62860305,19.69452703,781.8459235,91609.0027,-0.471319,0.206966,-0.03457,3
21.374,0.125977,-0.641602,0.216797,17.18957905,13.35306303,771.4191045,91609.0027,-0.448596,0.266582,-0.008226,3
21.384,0.177246,-0.480469,0.248535,18.89689605,7.19452603,762.5166385,91605.9998,-0.415671,0.3226,-0.005269,3
21.394,0.069336,-0.594727,0.272461,19.75055505,2.49940403,758.6752085,91638.0005,-0.354403,0.368412,-0.023832,3
21.404,-0.156738,-0.67334,0.256836,20.66519005,-2.80547397,759.8946905,91613.0005,-0.295479,0.408359,-0.014735,3
21.414,-0.187012,-0.459961,0.219727,21.15299405,-8.90303597,764.5898195,91626.001,-0.256041,0.442379,-0.009127,3
21.424,-0.275879,-0.481934,0.215332,19.87250505,-15.18352397,775.0166385,91605.9998,-0.201853,0.477836,-0.00937,3
21.434,-0.35498,-0.469238,0.206543,17.18957905,-21.40303597,792.5776125,91641.9983,-0.124365,0.490928,-0.004473,3
21.444,-0.472656,-0.306152,0.17041,13.53104205,-26.64693797,815.8093025,91661.9995,-0.03875,0.502795,-0.01707,3
21.454,-0.655273,-0.349609,0.113281,8.896896045,-28.65913297,837.6385875,91666.9983,0.015169,0.499709,-0.010292,3
21.464,-1.233887,-0.41748,0.086914,4.811530045,-30.54937697,846.8459235,91641.9983,0.094483,0.482858,-0.004027,3
21.474,-1.689453,-0.570801,0.22998,0.604213045,-32.50059697,843.3703375,91666.9983,0.163057,0.459226,0.000613,3
21.484,-1.668457,-0.601074,0.098633,-4.151884955,-34.45181797,830.5044315,91666.9983,0.220206,0.43154,-0.007151,3
21.494,-1.509766,-0.597168,0.07373,-10.12749495,-34.81766997,816.8459235,91683.0017,0.303678,0.380101,-0.021623,3
21.504,-1.486328,-0.34375,0.07373,-17.20066695,-33.47620497,809.7117685,91666.9983,0.338801,0.329867,-0.001079,3
21.514,-1.657715,0.01709,0.122559,-25.18847095,-31.64693797,811.2361825,91634.0027,0.378718,0.280217,-0.005408,3
21.524,-1.620117,-0.012207,0.026367,-31.95676195,-29.02498797,816.2361825,91641.9983,0.422429,0.205684,0.000805,3
21.534,-1.660645,0.224609,0.008301,-36.59090995,-25.61035297,827.2117685,91638.0005,0.451776,0.13557,0.003108,3
21.544,-1.791504,0.46582,0.062988,-40.43237495,-21.40303597,845.5044315,91661.9995,0.479568,0.065338,-0.02234,3
21.554,-1.719727,0.693848,0.051758,-44.15188395,-17.25669397,870.8093635,91641.9983,0.471584,-0.010719,0.000952,3
21.564,-1.777344,0.478516,0.023926,-44.76164095,-12.07376697,893.7361825,91654.9988,0.467258,-0.098327,0.00515,3
21.574,-1.82373,0.775879,0.066406,-44.02993595,-7.68352297,907.9434575,91658.0017,0.444489,-0.171884,0.00973,3
21.584,-1.701172,1.103027,0.086914,-43.96895795,-1.64693797,904.5898195,91646.0022,0.414582,-0.2405,0.010213,3
21.594,-1.313477,1.311523,0.113281,-44.45676195,7.62135503,890.0776125,91653.9978,0.392935,-0.318518,-0.00739,3
21.604,-1.539062,1.257324,-0.001465,-42.68847095,17.31647703,875.9313115,91621.9971,0.324265,-0.369938,0.014784,3
21.614,-1.386719,1.256348,0.033691,-39.33481395,24.99940503,867.8215095,91629.9988,0.265062,-0.416147,0.01009,3
21.624,-1.148926,1.507812,0.007324,-31.89578795,33.04818603,868.7361825,91621.9971,0.200369,-0.463136,0.021506,3
21.634,-1.119141,1.37207,0.100586,-25.24944695,37.25550303,878.1873545,91617.9993,0.127375,-0.49013,0.023085,3
21.644,-1.046387,1.080078,0.189941,-14.76164195,39.26769903,894.9556645,91621.9971,0.064841,-0.507241,-0.005678,3
21.654,-1.145508,1.276855,0.295898,-3.968957955,36.88964703,917.2117685,91617.9993,-0.030452,-0.514149,0.019908,3
21.664,-1.196289,1.291992,0.32959,5.360310045,29.87745303,937.6995615,91641.9983,-0.116871,-0.501761,0.025213,3
21.674,-1.394043,1.303711,0.417969,13.28714005,18.65794003,947.6385875,91654.9988,-0.19764,-0.476039,0.020939,3
21.684,-1.32666,1.383301,0.487305,17.98226205,3.77989203,941.1142335,91666.9983,-0.270861,-0.443361,0.022981,3
21.694,-1.403809,1.509277,0.64209,19.26275105,-12.56157197,925.6873545,91638.0005,-0.318735,-0.397995,0.001899,3
21.704,-1.203613,1.619141,0.613281,15.29933505,-29.32986597,911.7239755,91629.9988,-0.397623,-0.338196,0.01211,3
21.714,-0.912598,1.427734,0.576172,8.531042045,-44.02498797,905.4434575,91666.9983,-0.442276,-0.273796,0.015323,3
21.724,-0.876465,1.425293,0.589844,-1.651884955,-57.07376597,902.6995615,91666.9983,-0.479606,-0.203999,0.00913,3
21.734,-0.407227,1.401855,0.554199,-16.46895795,-69.32986997,904.7117685,91658.0017,-0.510008,-0.127627,0.001048,3
21.744,-0.67041,2.109375,0.633789,-38.66407995,-78.78108697,912.1507945,91678.9978,-0.50261,-0.053723,-0.02208,3
21.754,-0.201172,2.188965,0.4375,-66.89579195,-82.07376597,923.4313115,91700,-0.520359,0.028531,-0.014217,3
21.764,-0.081055,1.791992,0.260254,-94.02993195,-75.48840097,935.6263795,91715.9973,-0.51293,0.109046,-0.023142,3
21.774,-0.126953,1.624512,0.25,-119.456766,-62.19571797,927.9434575,91720.0012,-0.490665,0.182992,-0.0297,3
21.784,0.129883,1.150879,0.143555,-140.615305,-44.26888797,908.2483285,91732.0007,-0.455196,0.24594,-0.038005,3
21.794,0.333984,0.722656,-0.03125,-157.200663,-21.09815697,888.3093635,91732.0007,-0.39852,0.304129,-0.070386,3
21.804,0.255371,0.48291,-0.133301,-168.176279,3.90184303,874.7727425,91740.9973,-0.368968,0.355407,-0.062823,3
21.814,0.69043,0.444336,-0.275879,-174.029932,31.95062503,868.7971565,91745.0012,-0.310681,0.394127,-0.069331,3
21.824,1.203125,0.999512,-0.194336,-176.590906,64.08477303,864.8946905,91765.0024,-0.256004,0.426643,-0.080054,3
21.834,1.288086,0.807129,-0.361816,-174.944574,102.438433,862.5166385,91728.0029,-0.198413,0.449171,-0.090162,3
21.844,0.691406,0.205566,-0.633301,-162.932383,136.340868,872.6385875,91753.0029,-0.111178,0.457559,-0.123142,3
21.854,0.702148,0.032227,-0.591309,-142.810419,168.41405,886.7239755,91748.999,-0.064306,0.462835,-0.10806,3
21.864,0.680664,-0.403809,-0.499023,-113.603106,202.194537,897.9434575,91765.0024,0.012612,0.457456,-0.13924,3
21.874,-0.191406,-0.756348,-0.652832,-76.22505395,228.292086,905.6263795,91757.0007,0.064102,0.441229,-0.128313,3
21.884,-0.648926,-1.201172,-0.669434,-33.72505795,243.475024,899.2239755,91757.0007,0.1187,0.418047,-0.132708,3
21.904,-8.505371,13.49707,-11.498535,1453.65299,-184.451826,-1529.373621,91765.0024,0.219525,0.362283,-0.145377,3
21.914,-1.291504,-1.141602,-0.559082,97.86031105,240.243319,861.0532595,91757.0007,0.276112,0.321945,-0.171386,3
21.924,-1.379395,-0.98291,-0.447266,142.006658,223.779894,860.8703375,91728.0029,0.294418,0.286793,-0.153078,3
21.934,-1.509277,-1.076172,-0.321777,184.567633,199.511599,867.0288455,91715.9973,0.324794,0.245452,-0.159433,3
21.944,-1.755859,-0.494629,-0.362305,222.494467,166.828677,877.0288455,91723.999,0.376963,0.185345,-0.166446,3
21.954,-1.879395,-0.443848,-0.232422,254.506658,128.292086,888.3093635,91765.0024,0.381264,0.141104,-0.157343,3
21.964,-2.210449,-0.383301,-0.085449,283.592016,81.95062503,901.6630015,91740.9973,0.395893,0.092468,-0.154316,3
21.974,-2.306641,0.439453,-0.101562,301.762762,28.59696603,913.0044315,91720.0012,0.410957,0.027806,-0.147599,3
21.984,-2.480469,0.624512,-0.052734,306.335913,-27.92742697,915.6263795,91728.0029,0.417437,-0.021037,-0.140269,3
21.994,-2.262207,0.820801,0.027344,625.360327,-0.54937697,0.321507455,91740.9973,0.430718,-0.077125,-0.158,3
22.004,-2.287109,0.661621,0.119141,286.518865,-136.951826,895.3824835,91696.0022,0.41105,-0.136168,-0.124035,3
22.014,-2.408203,1.009766,0.130859,264.933477,-185.854261,879.0410525,91740.9973,0.397162,-0.187128,-0.114275,3
22.024,-2.180176,1.094727,0.143555,235.604223,-229.939619,869.6507945,91715.9973,0.373055,-0.233564,-0.109773,3
22.034,-1.720215,1.411621,0.058594,199.079824,-266.95181,865.1995615,91691.9983,0.347593,-0.293334,-0.091124,3
22.044,-1.51709,1.523926,0.019531,154.994467,-296.464017,864.5288455,91683.0017,0.333372,-0.344301,-0.099668,3
22.054,-1.715332,1.411621,-0.022949,107.616407,-321.95181,869.6507945,91691.9983,0.268298,-0.379974,-0.072185,3
22.064,-1.262695,1.625977,-0.004883,56.45787205,-337.866453,879.0410525,91700,0.219945,-0.424206,-0.048291,3
22.074,-1.36084,1.902832,-0.103027,1.092018045,-346.098173,891.2971565,91732.0007,0.162854,-0.454586,-0.032236,3
22.084,-1.015137,1.861816,-0.216797,-55.31042295,-346.098173,904.7727425,91728.0029,0.096412,-0.471818,-0.021447,3
22.104,-0.608398,1.651855,-0.553711,-166.468958,-318.781095,919.9556645,91753.0029,-0.046072,-0.499298,0.020648,3
22.114,-0.229004,1.428223,-0.64502,-216.286036,-290.549375,914.0410525,91761.9995,-0.123245,-0.484883,0.035417,3
22.124,-0.054199,1.265625,-0.734375,-257.810419,-254.207914,897.1507945,91802.002,-0.195697,-0.465539,0.059897,3
22.134,0.158203,0.896484,-0.813965,-289.517756,-210.976209,877.6995615,91778.0029,-0.260421,-0.436046,0.081902,3
22.144,0.20166,0.733887,-0.972656,-310.249445,-164.695722,867.0288455,91827.002,-0.307746,-0.3943,0.078864,3
