Time,aX,aY,aZ,gX,gY,gZ,mX,mY,mZ,Prs,Temp
16.941136,-1.252,-0.11,-0.163,27.536,23.214,-5.819,-0.48,0.437,-0.578,,
16.955632,-1.27,-0.076,-0.15,25.112,32.463,-2.704,-0.486,0.426,-0.566,,
16.97032,-1.25,-0.077,-0.15,22.628,44.257,5.101,-0.484,0.423,-0.581,97734.094,41.616
16.984944,-1.255,-0.102,-0.146,19.959,58.853,9.083,-0.49,0.422,-0.582,,
17.003472,-1.25,-0.114,-0.146,16.538,76.449,6.615,-0.493,0.428,-0.579,,
17.018256,-1.274,-0.108,-0.105,14.516,85.838,6.361,-0.493,0.427,-0.593,,
17.032784,-1.302,-0.143,-0.046,14.175,83.615,3.675,-0.494,0.427,-0.588,,
17.047568,-1.312,-0.105,-0.06,14.753,75.941,1.085,-0.495,0.424,-0.594,97739.203,41.623
17.062096,-1.127,-0.098,-0.045,14.753,68.609,6.256,-0.5,0.424,-0.62,,
17.07672,-1.307,-0.108,-0.051,13.23,63.044,8.881,-0.502,0.427,-0.621,,
17.094384,-1.288,-0.121,-0.051,12.014,55.213,8.085,-0.494,0.429,-0.624,,
17.108912,-1.301,-0.148,-0.023,11.007,46.76,0.035,-0.5,0.431,-0.627,,
17.123568,-1.315,-0.151,-0.012,11.55,32.646,-10.316,-0.498,0.421,-0.626,97739.641,41.614
17.138096,-1.351,-0.148,0.007,13.983,17.378,-15.076,-0.5,0.425,-0.626,,
17.152592,-1.375,-0.098,-0.001,15.802,0.228,-17.937,-0.502,0.424,-0.633,,
17.16728,-1.366,-0.1,-0.023,16.476,-13.65,-15.496,-0.502,0.426,-0.627,,
17.181872,-1.333,-0.085,-0.081,15.47,-15.304,-12.766,-0.506,0.42,-0.62,,
17.20072,-1.264,-0.113,-0.074,12.635,-6.484,-8.137,-0.502,0.421,-0.623,97749.641,41.616
17.215376,-1.252,-0.124,-0.083,9.748,-1.732,-10.815,-0.501,0.416,-0.617,,
17.229872,-1.208,-0.114,-0.08,7.796,4.156,-15.47,-0.498,0.414,-0.627,,
17.244624,-1.214,-0.105,-0.087,7.665,12.171,-15.409,-0.505,0.417,-0.622,,
17.259152,-1.218,-0.102,-0.072,7.175,25.419,-15.225,-0.508,0.419,-0.622,,
17.273712,-1.189,-0.086,-0.1,5.793,36.339,-12.766,-0.508,0.412,-0.612,97758.094,41.622
17.291184,-1.17,-0.089,-0.119,2.529,59.579,-9.153,-0.507,0.413,-0.626,,
17.305616,-1.176,-0.104,-0.081,-0.149,78.435,-7.227,-0.509,0.411,-0.627,,
17.320272,-1.173,-0.118,-0.035,-3.027,90.65,-9.039,-0.514,0.408,-0.648,,
17.33464,-1.181,-0.107,-0.021,-3.78,93.844,-12.023,-0.514,0.412,-0.664,,
17.349296,-1.154,-0.1,-0.026,-3.701,94.316,-13.248,-0.517,0.408,-0.662,97763.547,41.625
17.363728,-1.146,-0.084,-0.026,-3.054,94.482,-11.611,-0.521,0.403,-0.669,,
17.378288,-1.13,-0.093,-0.013,-3.106,94.675,-6.711,-0.522,0.407,-0.68,,
17.397136,-1.084,-0.1,-0.001,-4.113,97.755,-5.696,-0.523,0.4,-0.699,,
17.411504,-1.043,-0.117,0.018,-5.687,100.065,-7.341,-0.523,0.4,-0.715,,
17.426192,-1.007,-0.135,0.024,-6.799,94.649,-15.802,-0.522,0.403,-0.714,97764.312,41.623
17.440624,-0.964,-0.146,0.031,-6.44,85.531,-22.496,-0.522,0.401,-0.728,,
17.45512,-0.944,-0.136,0.048,-4.148,73.211,-27.886,-0.521,0.397,-0.726,,
17.46968,-0.966,-0.115,0.051,-1.636,59.955,-29.356,-0.523,0.397,-0.733,,
17.487184,-0.953,-0.102,0.043,0.525,47.092,-28.359,-0.523,0.386,-0.747,,
17.501712,-0.938,-0.105,0.049,1.181,41.239,-28.884,-0.522,0.386,-0.744,97773.125,41.625
17.51624,-0.92,-0.131,0.06,1.776,33.084,-31.728,-0.522,0.384,-0.747,,
17.530736,-0.896,-0.159,0.061,2.31,21.779,-39.454,-0.52,0.381,-0.745,,
17.545392,-0.919,-0.141,0.059,3.596,10.955,-49.551,-0.526,0.376,-0.757,,
17.559952,-0.968,-0.097,0.077,6.02,0.411,-56.035,-0.531,0.373,-0.766,,
17.574608,-0.997,-0.083,0.087,8.199,-9.398,-57.549,-0.532,0.367,-0.755,97782.359,41.629
17.593328,-0.953,-0.053,0.017,8.794,-12.451,-53.2,-0.536,0.359,-0.758,,
17.607824,-0.87,-0.075,0.022,8.137,-3.544,-48.143,-0.541,0.36,-0.751,,
17.622544,-0.827,-0.081,0.02,6.186,7.718,-49.945,-0.542,0.35,-0.746,,
17.637136,-0.838,-0.09,0.028,5.687,16.59,-53.34,-0.543,0.347,-0.75,,
17.651792,-0.892,-0.093,0.04,5.521,22.391,-58.214,-0.546,0.347,-0.75,97802.156,41.632
17.666224,-0.966,-0.059,0.049,5.626,25.427,-61.425,-0.544,0.334,-0.753,,
17.683696,-1.012,-0.025,0.044,6.16,27.948,-56.158,-0.547,0.327,-0.753,,
17.698224,-0.978,-0.036,0.031,6.519,31.22,-45.535,-0.549,0.322,-0.759,,
17.71272,-0.924,-0.075,0.026,5.267,39.34,-37.03,-0.552,0.311,-0.751,,
17.727248,-0.923,-0.072,0.048,4.847,47.338,-37.118,-0.557,0.313,-0.775,97792.578,41.632
17.741808,-0.938,-0.054,0.072,5.469,52.054,-43.251,-0.552,0.306,-0.777,,
17.756176,-0.977,-0.035,0.094,7.219,51.861,-42.928,-0.551,0.304,-0.771,,
17.770704,-1.039,-0.047,0.1,8.767,44.144,-36.557,-0.551,0.296,-0.778,,
17.789264,-1.05,-0.019,0.113,9.748,31.955,-25.524,-0.55,0.292,-0.8,,
17.804016,-1.054,-0.042,0.125,10.386,24.972,-15.041,-0.549,0.285,-0.795,97812.703,41.631
17.818544,-1.03,-0.095,0.111,10.693,20.737,-14.035,-0.55,0.287,-0.798,,
17.844272,-1.012,-0.1,0.125,14.691,15.925,-33.994,-0.551,0.286,-0.808,,
17.85912,-1.025,-0.089,0.136,17.343,11.252,-43.846,-0.548,0.285,-0.802,,
17.873872,-1.051,-0.056,0.15,19.556,3.255,-44.345,-0.55,0.278,-0.8,,
17.888624,-1.058,-0.039,0.157,21.271,-7.726,-42.831,-0.552,0.27,-0.807,97825.969,41.637
17.906288,-1.039,-0.034,0.143,23.677,-18.716,-43.496,-0.55,0.266,-0.794,,
17.920816,-1.031,-0.072,0.144,26.311,-23.266,-51.336,-0.56,0.261,-0.802,,
17.935568,-1.064,-0.102,0.149,28.28,-25.305,-62.204,-0.557,0.261,-0.803,,
17.950128,-1.064,-0.105,0.143,30.476,-26.757,-71.243,-0.554,0.254,-0.789,,
17.964848,-1.078,-0.04,0.13,31.684,-28.105,-78.251,-0.557,0.243,-0.79,97829.562,41.637
17.979472,-1.077,0,0.138,33.731,-30.196,-80.019,-0.565,0.23,-0.79,,
17.998192,-1.037,0.008,0.145,35.709,-33.443,-80.762,-0.566,0.224,-0.779,,
18.012944,-1.004,-0.022,0.113,37.38,-34.116,-84.044,-0.57,0.219,-0.782,,
18.027568,-0.977,-0.056,0.114,38.92,-30.826,-89.031,-0.57,0.208,-0.771,,
18.042384,-0.949,-0.053,0.129,40.583,-25.821,-91.604,-0.572,0.198,-0.773,97845.656,41.646
18.057008,-0.936,-0.004,0.127,42.105,-22.934,-92.111,-0.571,0.182,-0.762,,
18.071632,-0.911,0.057,0.114,42.963,-20.624,-89.915,-0.571,0.172,-0.771,,
18.08936,-0.884,0.086,0.13,44.249,-20.659,-76.37,-0.57,0.163,-0.765,,
18.103984,-0.87,0.034,0.135,44.905,-22.321,-62.405,-0.564,0.161,-0.76,,
18.118672,-0.858,-0.001,0.15,45.789,-24.754,-52.596,-0.571,0.148,-0.747,97851.406,41.645
18.133264,-0.861,-0.002,0.157,47.46,-28.499,-47.224,-0.566,0.138,-0.749,,
18.147824,-0.874,0.037,0.16,49.324,-31.894,-44.021,-0.568,0.135,-0.747,,
18.162576,-0.883,0.089,0.152,50.75,-35.088,-37.485,-0.569,0.131,-0.739,,
18.177136,-0.893,0.094,0.161,51.835,-39.506,-23.669,-0.571,0.127,-0.728,,
18.196016,-0.9,0.035,0.173,51.678,-46.987,-1.339,-0.574,0.124,-0.743,97877.406,41.649
18.21064,-0.905,-0.006,0.198,52.64,-53.987,11.664,-0.573,0.123,-0.73,,
18.225264,-0.916,0.007,0.193,54.425,-61.127,17.544,-0.575,0.128,-0.725,,
18.240016,-0.935,0.03,0.181,56.744,-68.679,15.295,-0.576,0.132,-0.715,,
18.254768,-0.958,0.043,0.156,59.01,-73.824,11.611,-0.573,0.138,-0.706,,
18.269488,-0.965,0.02,0.146,60.559,-76.23,13.632,-0.573,0.136,-0.697,97873.062,41.651
18.287088,-0.977,-0.002,0.161,61.836,-73.666,21.63,-0.572,0.143,-0.697,,
18.301648,-0.967,-0.003,0.131,62.58,-71.207,24.64,-0.571,0.138,-0.68,,
18.316368,-0.949,0.006,0.135,63.875,-68.25,20.317,-0.577,0.14,-0.674,,
18.330896,-0.985,0.004,0.105,65.214,-64.54,14.368,-0.575,0.144,-0.669,,
18.345584,-1.025,-0.044,0.103,65.59,-58.196,5.714,-0.574,0.143,-0.664,97882.203,41.649
18.36024,-1.063,-0.051,0.08,65.363,-48.291,-7.63,-0.574,0.144,-0.656,,
18.3748,-1.081,-0.057,0.086,65.275,-35.971,-20.755,-0.576,0.145,-0.65,,
18.393648,-1.088,-0.017,0.089,66.071,-22.452,-33.11,-0.572,0.137,-0.648,,
18.40824,-1.108,-0.028,0.109,66.316,-13.536,-39.716,-0.571,0.135,-0.644,,
18.423056,-1.086,-0.044,0.111,66.938,-7.884,-47.25,-0.568,0.119,-0.634,97899.922,41.659
18.437712,-1.105,-0.051,0.118,68.092,-2.704,-57.619,-0.568,0.121,-0.636,,
18.452304,-1.133,-0.018,0.116,69.44,1.479,-70.63,-0.57,0.116,-0.638,,
18.467056,-1.17,0.184,0.119,71.103,4.471,-78.313,-0.571,0.107,-0.635,,
18.484528,-1.189,0.026,0.154,72.765,4.41,-82.521,-0.567,0.092,-0.645,,
18.499248,-1.216,0.051,0.16,74.83,-1.269,-82.084,-0.563,0.082,-0.64,97904.484,41.658
18.513744,-1.216,0.041,0.183,76.659,-9.984,-75.022,-0.565,0.068,-0.646,,
18.528176,-1.23,0.053,0.19,79.144,-21.91,-67.541,-0.562,0.062,-0.654,,
18.542896,-1.232,0.053,0.165,81.366,-34.729,-64.146,-0.558,0.06,-0.65,,
18.557424,-1.244,0.06,0.18,83.72,-47.285,-60.699,-0.556,0.052,-0.638,,
18.572048,-1.263,0.082,0.163,86.301,-58.966,-51.345,-0.552,0.04,-0.648,97922.109,41.662
18.598896,-1.301,0.075,0.168,88.113,-84.262,-25.804,-0.549,0.023,-0.647,,
18.61384,-1.324,0.065,0.179,89.434,-98.21,-13.738,-0.544,0.018,-0.637,,
18.62904,-1.34,0.045,0.135,91.149,-107.555,-2.905,-0.542,0.016,-0.621,,
18.643952,-1.331,0.053,0.086,92.768,-108.22,2.433,-0.539,0.011,-0.613,,
18.659152,-1.337,0.048,0.067,93.791,-104.869,0.639,-0.537,0.009,-0.617,97947.422,41.663
18.674256,-1.327,0.066,0.048,94.57,-96.399,-1.391,-0.535,0.01,-0.6,,
18.692208,-1.295,0.03,0.038,95.48,-80.08,-0.315,-0.528,0.007,-0.591,,
18.706448,-1.271,-0.004,0.044,95.751,-66.255,-0.096,-0.527,0.004,-0.577,,
18.720464,-1.232,-0.003,0.04,95.882,-52.063,-1.873,-0.526,-0.002,-0.575,,
18.734768,-1.19,0.003,0.024,96.154,-37.45,-7.122,-0.523,-0.005,-0.578,97949.812,41.663
18.748816,-1.124,0.007,0.03,96.53,-23.161,-13.291,-0.523,-0.009,-0.577,,
18.762896,-1.08,0.003,0.044,96.556,-10.229,-17.386,-0.519,-0.011,-0.579,,
18.776944,-1.044,0.001,0.029,96.364,0.018,-19.906,-0.519,-0.015,-0.578,,
18.79528,-1.03,0.026,0.054,96.504,8.846,-23.599,-0.522,-0.021,-0.591,,
18.809456,-1.021,0.02,0.077,97.23,10.596,-22.654,-0.515,-0.025,-0.592,97957.562,41.672
18.823568,-1.03,-0.001,0.097,98.613,9.17,-21.761,-0.517,-0.034,-0.595,,
18.837616,-1.039,0.004,0.11,99.488,5.451,-22.199,-0.513,-0.038,-0.602,,
18.85192,-1.038,0.016,0.114,100.704,-1.566,-23.905,-0.517,-0.042,-0.607,,
18.865968,-1.015,0.023,0.121,102.41,-9.66,-24.246,-0.514,-0.043,-0.615,,
18.883088,-1.026,0.003,0.121,104.694,-21.105,-24.316,-0.511,-0.054,-0.624,97966.141,41.673
18.897232,-1.035,0.006,0.133,106.251,-30.476,-23.056,-0.506,-0.057,-0.639,,
18.911376,-1.026,0.024,0.128,108.22,-42.088,-26.136,-0.506,-0.057,-0.633,,
18.925552,-1.032,0.011,0.13,110.014,-53.935,-27.869,-0.504,-0.062,-0.629,,
18.939472,-1.057,-0.003,0.116,111.79,-65.406,-29.138,-0.5,-0.069,-0.63,,
18.953712,-1.058,-0.022,0.111,113.969,-75.294,-34.178,-0.499,-0.077,-0.632,97971.578,41.676
18.967792,-1.059,-0.003,0.089,115.22,-83.475,-42.866,-0.497,-0.074,-0.633,,
18.985904,-1.051,0.012,0.078,117.381,-88.594,-48.02,-0.488,-0.088,-0.634,,
19.00008,-1.026,0.007,0.055,118.283,-89.372,-51.065,-0.481,-0.093,-0.634,,
19.014192,-1.014,0.01,0.06,118.772,-86.643,-51.625,-0.477,-0.105,-0.641,,
19.028368,-1.047,0.015,0.053,119.394,-81.629,-50.969,-0.468,-0.109,-0.633,97974.312,41.672
19.042512,-1.078,0.041,0.039,120.26,-77.551,-51.424,-0.461,-0.116,-0.63,,
19.05656,-1.071,0.03,0.014,120.514,-69.493,-49.998,-0.462,-0.122,-0.627,,
19.073552,-1.057,0.019,0.001,120.776,-52.981,-48.624,-0.459,-0.125,-0.646,,
19.087568,-1.017,0.04,-0.004,121.406,-38.097,-44.905,-0.453,-0.134,-0.631,,
19.101808,-1.012,0.045,-0.004,121.59,-23.581,-39.524,-0.448,-0.137,-0.633,97985.5,41.674
19.115888,-0.986,0.038,0,122.395,-7.613,-35.306,-0.446,-0.148,-0.657,,
19.129776,-0.976,0.037,0.004,122.378,7.053,-31.71,-0.443,-0.149,-0.672,,
19.143952,-1.003,0.032,0.007,122.596,18.961,-28.936,-0.439,-0.152,-0.674,,
19.162224,-1.001,0.028,0.034,122.78,28.157,-26.25,-0.439,-0.157,-0.689,,
19.176304,-0.986,0.004,0.037,123.366,33.285,-25.786,-0.438,-0.156,-0.691,97997.141,41.678
19.190384,-0.981,0.029,0.056,123.751,35.805,-24.028,-0.436,-0.161,-0.691,,
19.204304,-0.961,0.049,0.065,124.399,33.915,-19.215,-0.431,-0.16,-0.709,,
19.218512,-0.938,0.059,0.071,125.029,30.231,-12.408,-0.428,-0.164,-0.743,,
19.232432,-0.936,0.047,0.089,125.151,26.469,-4.314,-0.428,-0.162,-0.75,,
19.246608,-0.954,0.043,0.114,125.799,19.355,3.246,-0.425,-0.166,-0.765,97997.578,41.68
19.263504,-0.99,0.024,0.1,127.076,8.514,8.225,-0.428,-0.158,-0.769,,
19.277552,-1.053,0.012,0.127,128.686,-4.454,11.016,-0.43,-0.152,-0.784,,
19.291728,-1.115,-0.013,0.13,130.568,-17.719,9.966,-0.427,-0.151,-0.789,,
19.305776,-1.157,-0.012,0.119,132.773,-32.917,4.156,-0.424,-0.146,-0.789,,
19.319984,-1.184,-0.009,0.122,134.759,-45.36,-1.487,-0.429,-0.148,-0.798,97989.297,41.675
19.334032,-1.182,-0.012,0.098,136.771,-55.974,-10.404,-0.429,-0.141,-0.802,,
19.352304,-1.179,-0.035,0.076,138.066,-61.162,-25.839,-0.432,-0.132,-0.817,,
19.366352,-1.154,-0.037,0.051,138.661,-58.861,-39.524,-0.432,-0.13,-0.821,,
19.3804,-1.159,-0.012,0.042,138.556,-50.452,-52.132,-0.432,-0.131,-0.821,,
19.39448,-1.187,-0.022,0.05,138.635,-41.764,-62.694,-0.434,-0.125,-0.831,98020.531,41.681
19.408624,-1.193,-0.004,0.025,138.941,-32.217,-72.87,-0.429,-0.125,-0.832,,
19.422736,-1.189,-0.002,0.034,139.16,-17.692,-78.243,-0.423,-0.13,-0.84,,
19.439856,-1.166,-0.003,0.069,139.379,-2.922,-81.97,-0.421,-0.13,-0.862,,
19.453776,-1.146,0.021,0.056,139.895,7.997,-82.723,-0.41,-0.129,-0.868,,
19.468016,-1.143,0.008,0.081,140.709,17.57,-79.074,-0.406,-0.133,-0.876,98015.734,41.681
19.482064,-1.181,0.04,0.084,141.277,25.279,-73.666,-0.399,-0.132,-0.88,,
19.49608,-1.207,0.086,0.094,142.039,27.825,-67.541,-0.392,-0.13,-0.898,,
19.510128,-1.222,0.082,0.118,142.783,24.815,-57.278,-0.389,-0.125,-0.917,,
19.524176,-1.222,0.066,0.124,143.605,21.289,-45.08,-0.378,-0.123,-0.924,,
19.542288,-1.202,0.059,0.141,144.681,15.479,-29.146,-0.374,-0.112,-0.943,97997.469,41.674
19.55624,-1.179,0.072,0.135,145.687,9.905,-20.51,-0.37,-0.101,-0.963,,
19.570256,-1.14,0.037,0.157,146.624,3.622,-12.644,-0.369,-0.093,-0.971,,
19.58456,-1.096,0.048,0.149,148.129,-4.681,-7.682,-0.369,-0.084,-0.974,,
19.598576,-1.053,0.021,0.176,149.993,-14.087,-4.716,-0.362,-0.077,-0.979,,
19.62408,-0.967,-0.02,0.184,153.921,-34.414,-6.764,-0.372,-0.057,-0.995,98009.297,41.679
19.641168,-0.935,-0.016,0.183,156.914,-44.739,-15.085,-0.369,-0.049,-0.998,,
19.655248,-0.917,-0.014,0.171,159.329,-52.036,-24.045,-0.374,-0.036,-0.996,,
19.669488,-0.894,-0.007,0.168,161.508,-56.604,-33.276,-0.375,-0.026,-1.002,,
19.683568,-0.862,-0.02,0.166,163.949,-59.64,-40.845,-0.387,-0.008,-1.005,,
19.697808,-0.879,-0.04,0.16,165.489,-61.049,-48.151,-0.388,0.003,-1.013,98018.016,41.675
19.71192,-0.889,-0.062,0.176,167.265,-60.471,-54.801,-0.391,0.016,-1.005,,
19.726,-0.923,-0.076,0.174,169.365,-60.401,-63.744,-0.395,0.023,-1.011,,
19.744432,-0.961,-0.045,0.168,171.841,-59.999,-78.067,-0.399,0.032,-1.02,,
19.758544,-0.982,-0.017,0.13,173.574,-57.96,-92.575,-0.403,0.042,-1.003,,
19.772816,-1.009,-0.015,0.113,174.79,-54.215,-101.544,-0.406,0.047,-1.012,98015.953,41.682
19.786992,-1.018,-0.022,0.106,175.577,-48.755,-106.391,-0.411,0.063,-1.016,,
19.801104,-1.025,-0.008,0.088,175.761,-39.76,-107.494,-0.413,0.069,-1.012,,
19.81544,-1.024,0.011,0.095,176.732,-31.08,-106.146,-0.411,0.074,-1.023,,
19.832528,-1.035,0.036,0.096,177.678,-20.151,-102.043,-0.412,0.078,-1.016,,
19.846768,-1.04,0.036,0.088,178.255,-12.434,-95.331,-0.414,0.09,-1.021,98035.094,41.682
19.860912,-1.061,0,0.109,178.798,-3.727,-85.216,-0.413,0.097,-1.017,,
19.875024,-1.061,-0.01,0.111,179.349,3.588,-78.199,-0.415,0.103,-1.022,,
19.889296,-1.051,0.002,0.124,180.25,8.208,-71.689,-0.41,0.109,-1.027,,
19.903344,-1.05,0.019,0.113,181.064,11.113,-64.986,-0.409,0.131,-1.03,,
19.921776,-1.059,0.016,0.139,182.158,11.252,-54.871,-0.406,0.139,-1.026,98030.094,41.681
19.935984,-1.083,0.012,0.131,183.05,7,-46.244,-0.404,0.155,-1.025,,
19.950064,-1.126,0.01,0.144,184.187,0.551,-39.909,-0.403,0.168,-1.032,,
19.964336,-1.168,-0.002,0.16,185.71,-8.05,-34.694,-0.408,0.179,-1.034,,
19.978448,-1.209,-0.045,0.16,187.329,-17.981,-31.587,-0.413,0.186,-1.025,,
19.992784,-1.239,-0.042,0.171,189.49,-27.93,-32.987,-0.41,0.204,-1.022,98059.781,41.68
20.006928,-1.233,-0.048,0.16,191.564,-36.531,-34.816,-0.416,0.23,-1.024,,
20.024048,-1.233,-0.056,0.147,193.331,-42.63,-41.737,-0.426,0.242,-1.011,,
20.038288,-1.23,-0.078,0.133,194.46,-44.678,-49.971,-0.426,0.257,-1.002,,
20.052432,-1.198,-0.082,0.113,195.606,-42.542,-64.094,-0.432,0.269,-0.996,,
20.06664,-1.185,-0.081,0.107,195.991,-35.245,-77.158,-0.434,0.279,-0.987,98044.562,41.687
20.080752,-1.168,-0.107,0.115,195.842,-24.509,-93.17,-0.441,0.289,-0.981,,
20.094832,-1.157,-0.094,0.097,195.186,-10.972,-111.711,-0.447,0.292,-0.968,,
20.113296,-1.111,-0.102,0.095,195.107,7.245,-128.66,-0.459,0.309,-0.966,,
20.127376,-1.079,-0.094,0.098,194.556,21.525,-137.655,-0.457,0.309,-0.965,,
20.14168,-1.063,-0.077,0.11,195.16,31.999,-140.087,-0.46,0.305,-0.948,98045.75,41.687
20.155824,-1.054,-0.05,0.123,195.886,40.574,-140.857,-0.462,0.311,-0.943,,
20.169936,-1.053,-0.029,0.14,196.945,47.67,-139.283,-0.464,0.311,-0.945,,
20.184272,-1.085,-0.006,0.163,198.249,49.893,-133.569,-0.466,0.311,-0.944,,
20.201264,-1.131,-0.019,0.173,200.27,45.754,-124.136,-0.47,0.313,-0.95,,
20.215536,-1.149,-0.008,0.188,201.854,38.342,-114.8,-0.467,0.321,-0.952,98044.234,41.68
20.229648,-1.158,-0.03,0.19,203.21,28.21,-100.625,-0.473,0.323,-0.943,,
20.243792,-1.164,-0.01,0.215,205.004,17.833,-88.34,-0.478,0.33,-0.932,,
20.258032,-1.162,-0.011,0.199,206.973,5.915,-78.295,-0.479,0.33,-0.925,,
20.272144,-1.121,0.007,0.19,208.915,-4.428,-68.863,-0.481,0.334,-0.921,,
20.286384,-1.116,-0.034,0.19,210.717,-14.21,-59.745,-0.486,0.341,-0.907,98049.437,41.682
20.304752,-1.129,-0.116,0.168,212.187,-23.599,-50.452,-0.492,0.35,-0.893,,
20.318864,-1.119,-0.138,0.146,213.649,-29.514,-49.324,-0.492,0.359,-0.883,,
20.333104,-1.129,-0.102,0.147,215.101,-32.244,-53.874,-0.499,0.366,-0.868,,
20.347216,-1.127,-0.07,0.166,215.976,-30.818,-61.967,-0.501,0.372,-0.849,,
20.361456,-1.075,-0.075,0.155,216.729,-27.003,-67.051,-0.501,0.372,-0.832,98071.406,41.684
20.3756,-1.067,-0.119,0.108,217,-22.776,-69.23,-0.507,0.372,-0.82,,
20.39256,-1.026,-0.173,0.061,216.545,-15.592,-70.07,-0.515,0.379,-0.81,,
20.406736,-1.003,-0.182,0.053,214.891,-5.434,-75.548,-0.515,0.374,-0.801,,
20.420848,-1.015,-0.157,0.088,213.745,6.449,-83.064,-0.526,0.368,-0.781,,
20.435056,-1.022,-0.124,0.089,212.555,19.04,-91.613,-0.531,0.365,-0.778,98080.547,41.682
20.4492,-1.035,-0.117,0.104,211.82,32.778,-96.889,-0.534,0.363,-0.773,,
20.463216,-1.051,-0.103,0.108,210.516,48.702,-101.001,-0.537,0.355,-0.759,,
20.48168,-1.042,-0.1,0.064,208.731,65.993,-105.604,-0.539,0.35,-0.761,,
20.495696,-1.028,-0.1,0.031,207.646,77.683,-105.91,-0.545,0.342,-0.756,,
20.509904,-1.033,-0.12,0.046,206.762,86.957,-105.63,-0.548,0.334,-0.754,98083.266,41.689
20.523984,-1.026,-0.098,0.063,206.202,93.336,-104.746,-0.549,0.326,-0.768,,
20.538096,-1.026,-0.118,0.089,206.036,96.399,-99.199,-0.555,0.32,-0.768,,
20.552368,-1.06,-0.126,0.073,205.905,96.075,-92.374,-0.555,0.313,-0.774,,
20.566416,-1.088,-0.146,0.091,206.194,94.421,-84.901,-0.557,0.309,-0.773,,
20.5836,-1.123,-0.148,0.107,206.579,90.457,-76.519,-0.559,0.301,-0.778,98079.453,41.688
20.597552,-1.147,-0.15,0.13,207.419,85.908,-70.332,-0.557,0.298,-0.779,,
20.611696,-1.17,-0.147,0.15,208.163,80.264,-64.4,-0.561,0.294,-0.775,,
20.625872,-1.168,-0.141,0.168,208.74,74.83,-57.671,-0.56,0.289,-0.784,,
20.639952,-1.198,-0.154,0.168,210.298,63.796,-48.248,-0.56,0.293,-0.78,,
20.65416,-1.178,-0.182,0.144,211.768,49.07,-38.623,-0.558,0.288,-0.783,98082.594,41.686
20.672496,-1.188,-0.229,0.113,212.774,31.299,-32.007,-0.559,0.292,-0.779,,
20.686544,-1.197,-0.217,0.131,213.824,20.86,-33.399,-0.56,0.293,-0.782,,
20.700816,-1.2,-0.206,0.169,214.489,14.875,-38.316,-0.557,0.296,-0.783,,
20.714864,-1.182,-0.216,0.147,215.04,11.725,-44.634,-0.56,0.293,-0.769,,
20.729072,-1.154,-0.233,0.092,214.445,8.523,-51.013,-0.56,0.289,-0.761,98102.844,41.691
20.743152,-1.118,-0.266,0.02,212.581,5.469,-56.315,-0.56,0.29,-0.755,,
20.757264,-1.076,-0.283,0.003,209.65,7.787,-64.225,-0.562,0.283,-0.751,,
20.774416,-1.029,-0.232,0.051,206.649,20.799,-76.869,-0.563,0.276,-0.743,,
20.788464,-1.011,-0.206,0.076,204.321,34.213,-84.088,-0.565,0.273,-0.738,,
20.802736,-0.986,-0.209,0.037,201.932,45.439,-88.839,-0.566,0.269,-0.741,98125.031,41.695
20.816784,-0.976,-0.206,-0.045,199.098,54.976,-87.15,-0.566,0.26,-0.733,,
20.8308,-0.98,-0.229,-0.083,194.924,66.938,-83.361,-0.57,0.253,-0.732,,
20.844976,-1,-0.205,-0.042,191.354,82.32,-80.745,-0.571,0.245,-0.741,,
20.863344,-1.012,-0.165,0.028,188.283,103.346,-72.109,-0.572,0.243,-0.748,,
20.87752,-1.037,-0.143,0.062,187.154,115.185,-60.76,-0.571,0.234,-0.756,98129.266,41.698
20.891568,-1.032,-0.157,0.059,186.2,118.536,-44.756,-0.569,0.23,-0.768,,
20.905616,-1.009,-0.179,0.019,184.879,112.507,-28.507,-0.566,0.232,-0.777,,
20.919952,-1.022,-0.179,0.017,184.1,103.092,-12.618,-0.562,0.232,-0.79,,
20.933968,-1.008,-0.193,0.059,183.461,92.636,0.201,-0.562,0.231,-0.795,,
20.951088,-1.001,-0.201,0.109,183.89,81.183,8.382,-0.56,0.242,-0.811,98137.641,41.698
20.965168,-1,-0.216,0.087,184.459,68.757,12.32,-0.554,0.249,-0.817,,
20.979248,-0.974,-0.243,0.011,184.581,53.76,13.186,-0.558,0.252,-0.811,,
20.993424,-0.955,-0.264,-0.186,184.389,38.763,11.366,-0.553,0.26,-0.812,,
21.007472,-0.919,-0.257,0.034,183.505,27.528,7.332,-0.546,0.266,-0.802,,
21.021648,-0.91,-0.259,0.086,183.102,20.125,1.278,-0.547,0.271,-0.817,98148.844,41.7
21.035632,-0.904,-0.265,0.078,182.481,11.847,-6.239,-0.554,0.282,-0.808,,
21.053808,-0.881,-0.263,-0.036,180.687,1.26,-15.663,-0.548,0.284,-0.817,,
21.068016,-0.878,-0.267,-0.095,177.126,0.262,-23.468,-0.553,0.285,-0.809,,
21.082096,-0.884,-0.269,-0.059,173.206,7.656,-31.229,-0.553,0.291,-0.807,,
21.096336,-0.867,-0.256,-0.005,169.059,18.506,-38.981,-0.552,0.297,-0.794,98163.531,41.696
21.110288,-0.853,-0.271,-0.007,164.745,28.866,-45.964,-0.552,0.291,-0.779,,
21.124336,-0.869,-0.255,-0.056,161.149,35.551,-53.489,-0.551,0.293,-0.781,,
